Date,Species,Latitude,Longitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir,StnPressure,SeaLevel,gps_cat
2013-08-15,CULEX RESTUANS,41.878114,-87.629798,1,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,33
2013-08-15,CULEX PIPIENS,41.878114,-87.629798,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,33
2013-08-15,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,7,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,35
2013-08-15,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,11,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,38
2013-08-15,CULEX PIPIENS,41.916265,-87.800515,9,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,38
2013-08-15,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,39
2013-08-15,CULEX PIPIENS,41.846075,-87.716277,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,39
2013-08-15,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,19,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,41
2013-08-15,CULEX PIPIENS,41.682587,-87.707973,21,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,41
2013-08-15,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,7,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,44
2013-08-15,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,5,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,46
2013-08-15,CULEX RESTUANS,41.964242,-87.757639,3,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,46
2013-08-15,CULEX PIPIENS,41.964242,-87.757639,1,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,46
2013-08-15,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,43,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,48
2013-08-15,CULEX RESTUANS,42.008314,-87.777921,9,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,48
2013-08-15,CULEX PIPIENS,42.008314,-87.777921,7,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,48
2013-08-15,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,10,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,49
2013-08-15,CULEX RESTUANS,41.991429,-87.747113,4,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,49
2013-08-15,CULEX PIPIENS,41.991429,-87.747113,5,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,49
2013-08-15,CULEX PIPIENS/RESTUANS,41.857402,-87.694991,7,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,53
2013-08-15,CULEX PIPIENS,41.857402,-87.694991,12,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,53
2013-08-15,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,22,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,54
2013-08-15,CULEX PIPIENS,41.868142,-87.696269,29,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,54
2013-08-15,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,40,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,60
2013-08-15,CULEX PIPIENS/RESTUANS,42.010412,-87.66214,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,62
2013-08-15,CULEX RESTUANS,42.010412,-87.66214,1,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,62
2013-08-15,CULEX PIPIENS/RESTUANS,41.89923,-87.716788,13,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,63
2013-08-15,CULEX PIPIENS/RESTUANS,41.89923,-87.716788,41,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,63
2013-08-15,CULEX RESTUANS,41.89923,-87.716788,22,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,63
2013-08-15,CULEX PIPIENS,41.89923,-87.716788,40,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,63
2013-08-15,CULEX PIPIENS,41.89923,-87.716788,50,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,63
2013-08-15,CULEX PIPIENS/RESTUANS,41.960616,-87.777189,3,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,68
2013-08-15,CULEX RESTUANS,41.960616,-87.777189,4,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,68
2013-08-15,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,5,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,70
2013-08-15,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,74
2013-08-15,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,12,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,76
2013-08-15,CULEX RESTUANS,41.801179,-87.679447,14,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,76
2013-08-15,CULEX PIPIENS,41.801179,-87.679447,33,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,76
2013-08-15,CULEX RESTUANS,41.800737,-87.71188,3,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,77
2013-08-15,CULEX PIPIENS,41.800737,-87.71188,3,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,77
2013-08-15,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,6,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,78
2013-08-15,CULEX RESTUANS,41.778297,-87.752411,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,78
2013-08-15,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,40,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,79
2013-08-15,CULEX PIPIENS,41.77166,-87.703047,31,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,79
2013-08-15,CULEX PIPIENS/RESTUANS,41.768388,-87.678649,5,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,81
2013-08-15,CULEX PIPIENS,41.768388,-87.678649,34,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,81
2013-08-15,CULEX PIPIENS,41.773215,-87.60088,11,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,84
2013-08-15,CULEX PIPIENS/RESTUANS,41.822536,-87.666343,11,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,85
2013-08-15,CULEX PIPIENS,41.822536,-87.666343,24,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,85
2013-08-15,CULEX PIPIENS,41.778748,-87.586427,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,88
2013-08-15,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,20,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,89
2013-08-15,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,13,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,90
2013-08-15,CULEX RESTUANS,41.754676,-87.612922,11,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,90
2013-08-15,CULEX PIPIENS,41.754676,-87.612922,23,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,90
2013-08-15,CULEX PIPIENS,41.803423,-87.642984,10,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,92
2013-08-15,CULEX PIPIENS/RESTUANS,41.754292,-87.590773,3,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,93
2013-08-15,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,40,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,94
2013-08-15,CULEX RESTUANS,41.798697,-87.736812,6,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,94
2013-08-15,CULEX PIPIENS,41.798697,-87.736812,11,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,94
2013-08-15,CULEX PIPIENS/RESTUANS,41.82561,-87.726549,3,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,96
2013-08-15,CULEX PIPIENS,41.673408,-87.599862,5,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,97
2013-08-15,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,7,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,98
2013-08-15,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,10,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,101
2013-08-15,CULEX RESTUANS,41.740641,-87.546587,11,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,101
2013-08-15,CULEX PIPIENS,41.740641,-87.546587,27,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,101
2013-08-15,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,7,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,105
2013-08-15,CULEX PIPIENS,41.704572,-87.565666,39,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,105
2013-08-15,CULEX PIPIENS,41.733643,-87.55551,3,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,109
2013-08-15,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,4,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,111
2013-08-15,CULEX PIPIENS/RESTUANS,41.984809,-87.728492,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,113
2013-08-15,CULEX PIPIENS,41.984809,-87.728492,7,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,113
2013-08-15,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,23,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,116
2013-08-15,CULEX PIPIENS/RESTUANS,41.992478,-87.862995,26,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,117
2013-08-15,CULEX RESTUANS,41.992478,-87.862995,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,117
2013-08-15,CULEX PIPIENS,41.992478,-87.862995,5,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,117
2013-08-15,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,5,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,7,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,36,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,22,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,1,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,3,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,7,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX RESTUANS,41.974689,-87.890615,10,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX RESTUANS,41.974689,-87.890615,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX RESTUANS,41.974689,-87.890615,9,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX RESTUANS,41.974689,-87.890615,4,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX RESTUANS,41.974689,-87.890615,19,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX PIPIENS,41.974689,-87.890615,14,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX PIPIENS,41.974689,-87.890615,3,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX PIPIENS,41.974689,-87.890615,4,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX PIPIENS,41.974689,-87.890615,3,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,118
2013-08-15,CULEX PIPIENS/RESTUANS,41.925198,-87.746381,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,120
2013-08-15,CULEX PIPIENS/RESTUANS,41.973845,-87.805059,13,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,121
2013-08-15,CULEX RESTUANS,41.973845,-87.805059,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,121
2013-08-15,CULEX PIPIENS,41.973845,-87.805059,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,121
2013-08-15,CULEX PIPIENS,41.743402,-87.731435,21,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,122
2013-08-15,CULEX PIPIENS/RESTUANS,41.728495,-87.600963,40,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,123
2013-08-15,CULEX RESTUANS,41.728495,-87.600963,23,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,123
2013-08-15,CULEX PIPIENS,41.728495,-87.600963,11,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,123
2013-08-15,CULEX PIPIENS/RESTUANS,41.947227,-87.671457,26,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,124
2013-08-15,CULEX RESTUANS,41.947227,-87.671457,3,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,124
2013-08-15,CULEX PIPIENS,41.947227,-87.671457,1,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,124
2013-08-15,CULEX PIPIENS,41.793818,-87.654234,12,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,125
2013-08-15,CULEX PIPIENS/RESTUANS,41.904194,-87.756155,15,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,127
2013-08-15,CULEX PIPIENS/RESTUANS,41.951866,-87.725057,6,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,128
2013-08-15,CULEX RESTUANS,41.951866,-87.725057,4,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,128
2013-08-15,CULEX PIPIENS,41.951866,-87.725057,1,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,128
2013-08-15,CULEX PIPIENS/RESTUANS,41.763733,-87.742302,18,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,130
2013-08-15,CULEX RESTUANS,41.98728,-87.666066,7,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,131
2013-08-15,CULEX PIPIENS,41.98728,-87.666066,13,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,131
2013-08-15,CULEX PIPIENS/RESTUANS,41.912563,-87.668055,5,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,129
2013-08-15,CULEX RESTUANS,41.912563,-87.668055,4,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,129
2013-08-15,CULEX PIPIENS/RESTUANS,42.009876,-87.807277,11,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,133
2013-08-15,CULEX PIPIENS,42.009876,-87.807277,23,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,133
2013-08-15,CULEX PIPIENS/RESTUANS,41.776428,-87.627096,34,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,132
2013-08-15,CULEX RESTUANS,41.776428,-87.627096,7,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,132
2013-08-15,CULEX PIPIENS,41.776428,-87.627096,3,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,132
2013-08-15,CULEX PIPIENS/RESTUANS,41.994679,-87.770899,17,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,134
2013-08-15,CULEX RESTUANS,41.994679,-87.770899,1,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,134
2013-08-15,CULEX PIPIENS,41.994679,-87.770899,2,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,134
2013-08-15,CULEX PIPIENS/RESTUANS,41.925652,-87.63359,15,0,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,138
2013-08-15,CULEX PIPIENS,41.925652,-87.63359,45,1,75,55,65.0,53,58.0,0,0,459,1854,0.0,4.2,24,29.4,30.13,138
2013-08-22,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,34,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,1
2013-08-22,CULEX PIPIENS,41.95469,-87.800991,12,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,1
2013-08-22,CULEX PIPIENS/RESTUANS,41.891118,-87.654491,19,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,5
2013-08-22,CULEX RESTUANS,41.891118,-87.654491,2,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,5
2013-08-22,CULEX PIPIENS,41.891118,-87.654491,3,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,5
2013-08-22,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,31,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,6
2013-08-22,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,27,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,6
2013-08-22,CULEX RESTUANS,41.867108,-87.654224,5,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,6
2013-08-22,CULEX PIPIENS,41.867108,-87.654224,14,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,6
2013-08-22,CULEX PIPIENS/RESTUANS,41.896282,-87.655232,1,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,7
2013-08-22,CULEX RESTUANS,41.896282,-87.655232,1,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,7
2013-08-22,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,7,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,9
2013-08-22,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,9
2013-08-22,CULEX RESTUANS,41.921965,-87.632085,1,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,9
2013-08-22,CULEX RESTUANS,41.921965,-87.632085,3,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,9
2013-08-22,CULEX PIPIENS/RESTUANS,41.720848,-87.666014,3,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,12
2013-08-22,CULEX RESTUANS,41.720848,-87.666014,1,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,12
2013-08-22,CULEX PIPIENS,41.720848,-87.666014,5,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,12
2013-08-22,CULEX PIPIENS/RESTUANS,41.732984,-87.649642,28,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,18
2013-08-22,CULEX PIPIENS,41.732984,-87.649642,21,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,18
2013-08-22,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,3,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,20
2013-08-22,CULEX PIPIENS/RESTUANS,41.986921,-87.689778,7,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,24
2013-08-22,CULEX PIPIENS,41.986921,-87.689778,7,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,24
2013-08-22,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,16,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,25
2013-08-22,CULEX RESTUANS,41.801498,-87.763416,6,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,25
2013-08-22,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,16,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,26
2013-08-22,CULEX RESTUANS,41.906638,-87.701431,2,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,26
2013-08-22,CULEX PIPIENS,41.906638,-87.701431,8,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,26
2013-08-22,CULEX PIPIENS,41.906638,-87.701431,1,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,26
2013-08-22,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,6,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,27
2013-08-22,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,24,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,28
2013-08-22,CULEX RESTUANS,41.868077,-87.666901,18,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,28
2013-08-22,CULEX PIPIENS,41.868077,-87.666901,7,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,28
2013-08-22,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,7,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,30
2013-08-22,CULEX RESTUANS,41.662014,-87.724608,5,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,30
2013-08-22,CULEX PIPIENS,41.662014,-87.724608,5,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,30
2013-08-22,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,8,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,33
2013-08-22,CULEX PIPIENS,41.932094,-87.700117,8,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,35
2013-08-22,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,8,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,38
2013-08-22,CULEX RESTUANS,41.916265,-87.800515,3,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,38
2013-08-22,CULEX PIPIENS,41.916265,-87.800515,10,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,38
2013-08-22,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,15,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,39
2013-08-22,CULEX RESTUANS,41.846075,-87.716277,3,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,39
2013-08-22,CULEX PIPIENS,41.846075,-87.716277,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,39
2013-08-22,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,41,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,41
2013-08-22,CULEX RESTUANS,41.682587,-87.707973,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,41
2013-08-22,CULEX PIPIENS,41.682587,-87.707973,19,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,41
2013-08-22,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,4,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,44
2013-08-22,CULEX PIPIENS,41.964242,-87.757639,23,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,46
2013-08-22,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,35,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,48
2013-08-22,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,25,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,48
2013-08-22,CULEX PIPIENS,42.008314,-87.777921,43,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,48
