Date,Species,Latitude,Longitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir,StnPressure,SeaLevel,gps_cat,month
2013-08-22,CULEX PIPIENS,41.960616,-87.777189,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,68,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,8,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,70,8
2013-08-22,CULEX RESTUANS,41.704336,-87.703736,3,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,70,8
2013-08-22,CULEX PIPIENS,41.704336,-87.703736,7,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,70,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,74,8
2013-08-22,CULEX PIPIENS,41.911824,-87.726737,5,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,74,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,3,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,76,8
2013-08-22,CULEX RESTUANS,41.801179,-87.679447,1,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,76,8
2013-08-22,CULEX PIPIENS,41.801179,-87.679447,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,76,8
2013-08-22,CULEX RESTUANS,41.800737,-87.71188,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,77,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,2,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,78,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,30,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,79,8
2013-08-22,CULEX RESTUANS,41.77166,-87.703047,4,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,79,8
2013-08-22,CULEX PIPIENS,41.77166,-87.703047,14,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,79,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.768388,-87.678649,8,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,81,8
2013-08-22,CULEX RESTUANS,41.768388,-87.678649,2,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,81,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.773215,-87.60088,5,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,84,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.822536,-87.666343,9,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,85,8
2013-08-22,CULEX RESTUANS,41.822536,-87.666343,1,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,85,8
2013-08-22,CULEX PIPIENS,41.822536,-87.666343,1,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,85,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.778748,-87.586427,2,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,88,8
2013-08-22,CULEX PIPIENS,41.778748,-87.586427,1,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,88,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,5,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,89,8
2013-08-22,CULEX PIPIENS,41.754676,-87.612922,26,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,90,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.803423,-87.642984,15,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,92,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.754292,-87.590773,9,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,93,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,11,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,94,8
2013-08-22,CULEX RESTUANS,41.798697,-87.736812,6,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,94,8
2013-08-22,CULEX PIPIENS,41.798697,-87.736812,2,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,94,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,95,8
2013-08-22,CULEX PIPIENS,41.776156,-87.778927,3,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,95,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.82561,-87.726549,6,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,96,8
2013-08-22,CULEX RESTUANS,41.82561,-87.726549,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,96,8
2013-08-22,CULEX PIPIENS,41.82561,-87.726549,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,96,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,32,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,97,8
2013-08-22,CULEX RESTUANS,41.673408,-87.599862,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,97,8
2013-08-22,CULEX PIPIENS,41.673408,-87.599862,8,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,97,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,3,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,98,8
2013-08-22,CULEX RESTUANS,41.726465,-87.585413,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,98,8
2013-08-22,CULEX PIPIENS,41.726465,-87.585413,3,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,98,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,40,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,101,8
2013-08-22,CULEX PIPIENS,41.740641,-87.546587,6,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,101,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,10,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,102,8
2013-08-22,CULEX PIPIENS,41.680946,-87.535198,9,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,102,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,48,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,105,8
2013-08-22,CULEX PIPIENS,41.704572,-87.565666,6,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,105,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.733643,-87.55551,5,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,109,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,3,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,111,8
2013-08-22,CULEX PIPIENS,41.750498,-87.605294,11,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,111,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.984809,-87.728492,31,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,113,8
2013-08-22,CULEX RESTUANS,41.984809,-87.728492,6,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,113,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,116,8
2013-08-22,CULEX RESTUANS,41.659112,-87.538693,1,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,116,8
2013-08-22,CULEX PIPIENS,41.659112,-87.538693,15,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,116,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.992478,-87.862995,50,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,117,8
2013-08-22,CULEX RESTUANS,41.992478,-87.862995,12,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,117,8
2013-08-22,CULEX PIPIENS,41.992478,-87.862995,33,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,117,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,10,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,8,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,27,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,6,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,31,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX RESTUANS,41.974689,-87.890615,1,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX PIPIENS,41.974689,-87.890615,13,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX PIPIENS,41.974689,-87.890615,33,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX PIPIENS,41.974689,-87.890615,6,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX PIPIENS,41.974689,-87.890615,16,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX PIPIENS,41.974689,-87.890615,22,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX PIPIENS,41.974689,-87.890615,42,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX PIPIENS,41.974689,-87.890615,10,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX SALINARIUS,41.974689,-87.890615,1,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,118,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.957799,-87.930995,2,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,119,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.925198,-87.746381,7,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,120,8
2013-08-22,CULEX PIPIENS,41.973845,-87.805059,21,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,121,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.743402,-87.731435,40,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,122,8
2013-08-22,CULEX RESTUANS,41.743402,-87.731435,7,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,122,8
2013-08-22,CULEX PIPIENS,41.743402,-87.731435,21,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,122,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.728495,-87.600963,22,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,123,8
2013-08-22,CULEX RESTUANS,41.728495,-87.600963,16,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,123,8
2013-08-22,CULEX PIPIENS,41.728495,-87.600963,5,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,123,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.947227,-87.671457,21,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,124,8
2013-08-22,CULEX PIPIENS,41.947227,-87.671457,7,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,124,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.904194,-87.756155,3,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,127,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.951866,-87.725057,38,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,128,8
2013-08-22,CULEX RESTUANS,41.951866,-87.725057,6,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,128,8
2013-08-22,CULEX PIPIENS,41.951866,-87.725057,15,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,128,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.763733,-87.742302,4,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,130,8
2013-08-22,CULEX PIPIENS,41.763733,-87.742302,1,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,130,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.98728,-87.666066,17,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,131,8
2013-08-22,CULEX PIPIENS,41.98728,-87.666066,37,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,131,8
2013-08-22,CULEX PIPIENS,41.98728,-87.666066,26,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,131,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.912563,-87.668055,3,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,129,8
2013-08-22,CULEX PIPIENS/RESTUANS,42.009876,-87.807277,13,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,133,8
2013-08-22,CULEX PIPIENS,42.009876,-87.807277,18,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,133,8
2013-08-22,CULEX PIPIENS,42.009876,-87.807277,48,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,133,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.776428,-87.627096,15,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,132,8
2013-08-22,CULEX PIPIENS,41.776428,-87.627096,18,1,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,132,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.994679,-87.770899,5,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,134,8
2013-08-22,CULEX PIPIENS,41.994679,-87.770899,43,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,134,8
2013-08-22,CULEX PIPIENS/RESTUANS,41.925652,-87.63359,11,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,138,8
2013-08-22,CULEX PIPIENS,41.925652,-87.63359,19,0,78,68,73.0,67,69.0,0,8,506,1843,0.23,1.5,23,29.36,30.05,138,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,22,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,1,8
2013-08-29,CULEX RESTUANS,41.95469,-87.800991,13,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,1,8
2013-08-29,CULEX PIPIENS,41.95469,-87.800991,35,1,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,1,8
2013-08-29,CULEX PIPIENS,41.891118,-87.654491,14,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,5,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,33,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,6,8
2013-08-29,CULEX PIPIENS,41.896282,-87.655232,5,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,7,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,7,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,9,8
2013-08-29,CULEX RESTUANS,41.921965,-87.632085,4,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,9,8
2013-08-29,CULEX PIPIENS,41.921965,-87.632085,1,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,9,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.720848,-87.666014,1,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,12,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.732984,-87.649642,19,1,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,18,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.732984,-87.649642,41,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,18,8
2013-08-29,CULEX PIPIENS,41.732984,-87.649642,12,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,18,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,1,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,20,8
2013-08-29,CULEX PIPIENS,41.944869,-87.832763,6,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,20,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.986921,-87.689778,3,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,24,8
2013-08-29,CULEX RESTUANS,41.986921,-87.689778,2,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,24,8
2013-08-29,CULEX PIPIENS,41.986921,-87.689778,17,1,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,24,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,15,1,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,25,8
2013-08-29,CULEX PIPIENS,41.801498,-87.763416,9,1,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,25,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,15,1,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,26,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,5,1,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,27,8
2013-08-29,CULEX PIPIENS,41.723195,-87.64997,6,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,27,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,19,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,28,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,50,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,28,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,50,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,28,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,37,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,28,8
2013-08-29,CULEX RESTUANS,41.868077,-87.666901,12,1,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,28,8
2013-08-29,CULEX PIPIENS,41.868077,-87.666901,29,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,28,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,17,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,30,8
2013-08-29,CULEX PIPIENS,41.878114,-87.629798,13,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,33,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,3,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,35,8
2013-08-29,CULEX RESTUANS,41.932094,-87.700117,8,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,35,8
2013-08-29,CULEX PIPIENS,41.916265,-87.800515,17,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,38,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,4,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,39,8
2013-08-29,CULEX PIPIENS,41.846075,-87.716277,3,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,39,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,6,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,41,8
2013-08-29,CULEX RESTUANS,41.682587,-87.707973,2,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,41,8
2013-08-29,CULEX RESTUANS,41.963976,-87.69181,1,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,44,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,30,1,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,46,8
2013-08-29,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,41,1,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,48,8
2013-08-29,CULEX PIPIENS,42.008314,-87.777921,10,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,48,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,3,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,49,8
2013-08-29,CULEX PIPIENS,41.991429,-87.747113,15,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,49,8
2013-08-29,CULEX RESTUANS,41.857402,-87.694991,1,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,53,8
2013-08-29,CULEX PIPIENS,41.857402,-87.694991,2,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,53,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,7,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,54,8
2013-08-29,CULEX PIPIENS,41.868142,-87.696269,1,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,54,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,36,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,60,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,27,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,60,8
2013-08-29,CULEX PIPIENS,41.923738,-87.785288,27,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,60,8
2013-08-29,CULEX PIPIENS,41.923738,-87.785288,34,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,60,8
2013-08-29,CULEX PIPIENS/RESTUANS,42.010412,-87.66214,4,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,62,8
2013-08-29,CULEX PIPIENS,41.89923,-87.716788,47,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,63,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.960616,-87.777189,11,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,68,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,28,1,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,70,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,19,1,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,74,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.800737,-87.71188,4,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,77,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,7,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,78,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,34,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,79,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,17,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,79,8
2013-08-29,CULEX RESTUANS,41.768388,-87.678649,10,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,81,8
2013-08-29,CULEX PIPIENS,41.773215,-87.60088,9,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,84,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.822536,-87.666343,8,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,85,8
2013-08-29,CULEX PIPIENS,41.822536,-87.666343,6,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,85,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.778748,-87.586427,3,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,88,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,11,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,89,8
2013-08-29,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,10,0,89,66,78.0,64,69.0,0,13,514,1832,0.0,3.9,10,29.29,30.01,90,8
